@RELATION WIPO\data\wipotrain.arff

@ATTRIBUTE	 attr322	numeric
@ATTRIBUTE	 attr323	numeric
@ATTRIBUTE	 attr324	numeric
@ATTRIBUTE	 attr325	numeric
@ATTRIBUTE	 attr326	numeric
@ATTRIBUTE	 attr327	numeric
@ATTRIBUTE	 attr328	numeric
@ATTRIBUTE	 attr329	numeric
@ATTRIBUTE	 attr330	numeric
@ATTRIBUTE	 attr331	numeric
@ATTRIBUTE	 attr332	numeric
@ATTRIBUTE	 attr333	numeric
@ATTRIBUTE	 attr334	numeric
@ATTRIBUTE	 attr335	numeric
@ATTRIBUTE	 attr336	numeric
@ATTRIBUTE	 attr337	numeric
@ATTRIBUTE	 attr338	numeric
@ATTRIBUTE	 attr339	numeric
@ATTRIBUTE	 attr340	numeric
@ATTRIBUTE	 attr341	numeric
@ATTRIBUTE	 attr342	numeric
@ATTRIBUTE	 attr343	numeric
@ATTRIBUTE	 attr344	numeric
@ATTRIBUTE	 attr345	numeric
@ATTRIBUTE	 attr346	numeric
@ATTRIBUTE	 attr347	numeric
@ATTRIBUTE	 attr348	numeric
@ATTRIBUTE	 attr349	numeric
@ATTRIBUTE	 attr350	numeric
@ATTRIBUTE	 attr351	numeric
@ATTRIBUTE	 attr352	numeric
@ATTRIBUTE	 attr353	numeric
@ATTRIBUTE	 attr354	numeric
@ATTRIBUTE	 attr355	numeric
@ATTRIBUTE	 attr356	numeric
@ATTRIBUTE	 attr357	numeric
@ATTRIBUTE	 attr358	numeric
@ATTRIBUTE	 attr359	numeric
@ATTRIBUTE	 attr360	numeric
@ATTRIBUTE	 attr361	numeric
@ATTRIBUTE	 attr362	numeric
@ATTRIBUTE	 attr363	numeric
@ATTRIBUTE	 attr364	numeric
@ATTRIBUTE	 attr365	numeric
@ATTRIBUTE	 attr366	numeric
@ATTRIBUTE	 attr367	numeric
@ATTRIBUTE	 attr368	numeric
@ATTRIBUTE	 attr369	numeric
@ATTRIBUTE	 attr370	numeric
@ATTRIBUTE	 attr371	numeric
@ATTRIBUTE	 attr372	numeric
@ATTRIBUTE	 attr373	numeric
@ATTRIBUTE	 attr374	numeric
@ATTRIBUTE	 attr375	numeric
@ATTRIBUTE	 attr376	numeric
@ATTRIBUTE	 attr377	numeric
@ATTRIBUTE	 attr378	numeric
@ATTRIBUTE	 attr379	numeric
@ATTRIBUTE	 attr380	numeric
@ATTRIBUTE	 attr381	numeric
@ATTRIBUTE	 attr382	numeric
@ATTRIBUTE	 attr383	numeric
@ATTRIBUTE	 attr384	numeric
@ATTRIBUTE	 attr385	numeric
@ATTRIBUTE	 attr386	numeric
@ATTRIBUTE	 attr387	numeric
@ATTRIBUTE	 attr388	numeric
@ATTRIBUTE	 attr389	numeric
@ATTRIBUTE	 attr390	numeric
@ATTRIBUTE	 attr391	numeric
@ATTRIBUTE	 attr392	numeric
@ATTRIBUTE	 attr393	numeric
@ATTRIBUTE	 attr394	numeric
@ATTRIBUTE	 attr395	numeric
@ATTRIBUTE	 attr396	numeric
@ATTRIBUTE	 attr397	numeric
@ATTRIBUTE	 attr398	numeric
@ATTRIBUTE	 attr399	numeric
@ATTRIBUTE	 attr400	numeric
@ATTRIBUTE	 attr401	numeric
@ATTRIBUTE	 attr402	numeric
@ATTRIBUTE	 attr403	numeric
@ATTRIBUTE	 attr404	numeric
@ATTRIBUTE	 attr405	numeric
@ATTRIBUTE	 attr406	numeric
@ATTRIBUTE	 attr407	numeric
@ATTRIBUTE	 attr408	numeric
@ATTRIBUTE	 attr409	numeric
@ATTRIBUTE	 attr410	numeric
@ATTRIBUTE	 attr411	numeric
@ATTRIBUTE	 attr412	numeric
@ATTRIBUTE	 attr413	numeric
@ATTRIBUTE	 attr414	numeric
@ATTRIBUTE	 attr415	numeric
@ATTRIBUTE	 attr416	numeric
@ATTRIBUTE	 attr417	numeric
@ATTRIBUTE	 attr418	numeric
@ATTRIBUTE	 attr419	numeric
@ATTRIBUTE	 attr420	numeric
@ATTRIBUTE	 attr421	numeric
@ATTRIBUTE	 attr422	numeric
@ATTRIBUTE	 attr423	numeric
@ATTRIBUTE	 attr424	numeric
@ATTRIBUTE	 attr425	numeric
@ATTRIBUTE	 attr426	numeric
@ATTRIBUTE	 attr427	numeric
@ATTRIBUTE	 attr428	numeric
@ATTRIBUTE	 attr429	numeric
@ATTRIBUTE	 attr430	numeric
@ATTRIBUTE	 attr431	numeric
@ATTRIBUTE	 attr432	numeric
@ATTRIBUTE	 attr433	numeric
@ATTRIBUTE	 attr434	numeric
@ATTRIBUTE	 attr435	numeric
@ATTRIBUTE	 attr436	numeric
@ATTRIBUTE	 attr437	numeric
@ATTRIBUTE	 attr438	numeric
@ATTRIBUTE	 attr439	numeric
@ATTRIBUTE	 attr440	numeric
@ATTRIBUTE	 attr441	numeric
@ATTRIBUTE	 attr442	numeric
@ATTRIBUTE	 attr443	numeric
@ATTRIBUTE	 attr444	numeric
@ATTRIBUTE	 attr445	numeric
@ATTRIBUTE	 attr446	numeric
@ATTRIBUTE	 attr447	numeric
@ATTRIBUTE	 attr448	numeric
@ATTRIBUTE	 attr449	numeric
@ATTRIBUTE	 attr450	numeric
@ATTRIBUTE	 attr451	numeric
@ATTRIBUTE	 attr452	numeric
@ATTRIBUTE	 attr453	numeric
@ATTRIBUTE	 attr454	numeric
@ATTRIBUTE	 attr455	numeric
@ATTRIBUTE	 attr456	numeric
@ATTRIBUTE	 attr457	numeric
@ATTRIBUTE	 attr458	numeric
@ATTRIBUTE	 attr459	numeric
@ATTRIBUTE	 attr460	numeric
@ATTRIBUTE	 attr461	numeric
@ATTRIBUTE	 attr462	numeric
@ATTRIBUTE	 attr463	numeric
@ATTRIBUTE	 attr464	numeric
@ATTRIBUTE	 attr465	numeric
@ATTRIBUTE	 attr466	numeric
@ATTRIBUTE	 attr467	numeric
@ATTRIBUTE	 attr468	numeric
@ATTRIBUTE	 attr469	numeric
@ATTRIBUTE	 attr470	numeric
@ATTRIBUTE	 attr471	numeric
@ATTRIBUTE	 attr472	numeric
@ATTRIBUTE	 attr473	numeric
@ATTRIBUTE	 attr474	numeric
@ATTRIBUTE	 attr475	numeric
@ATTRIBUTE	 attr476	numeric
@ATTRIBUTE	 attr477	numeric
@ATTRIBUTE	 attr478	numeric
@ATTRIBUTE	 attr479	numeric
@ATTRIBUTE	 attr480	numeric
@ATTRIBUTE	 attr481	numeric
@ATTRIBUTE	 attr482	numeric
@ATTRIBUTE	 attr483	numeric
@ATTRIBUTE	 attr484	numeric
@ATTRIBUTE	 attr485	numeric
@ATTRIBUTE	 attr486	numeric
@ATTRIBUTE	 attr487	numeric
@ATTRIBUTE	 attr488	numeric
@ATTRIBUTE	 attr489	numeric
@ATTRIBUTE	 attr490	numeric
@ATTRIBUTE	 attr491	numeric
@ATTRIBUTE	 attr492	numeric
@ATTRIBUTE	 attr493	numeric
@ATTRIBUTE	 attr494	numeric
@ATTRIBUTE	 attr495	numeric
@ATTRIBUTE	 attr496	numeric
@ATTRIBUTE	 attr497	numeric
@ATTRIBUTE	 attr498	numeric
@ATTRIBUTE	 attr499	numeric
@ATTRIBUTE	 attr500	numeric
@ATTRIBUTE	 attr501	numeric
@ATTRIBUTE	 attr502	numeric
@ATTRIBUTE	 attr503	numeric
@ATTRIBUTE	 attr504	numeric
@ATTRIBUTE	 attr505	numeric
@ATTRIBUTE	 attr506	numeric
@ATTRIBUTE	 attr507	numeric
@ATTRIBUTE	 attr508	numeric
@ATTRIBUTE	 attr509	numeric
@ATTRIBUTE	 attr510	numeric
@ATTRIBUTE	 attr511	numeric
@ATTRIBUTE	 attr512	numeric
@ATTRIBUTE	 attr513	numeric
@ATTRIBUTE	 attr514	numeric
@ATTRIBUTE	 attr515	numeric
@ATTRIBUTE	 attr516	numeric
@ATTRIBUTE	 attr517	numeric
@ATTRIBUTE	 attr518	numeric
@ATTRIBUTE	 attr519	numeric
@ATTRIBUTE	 attr520	numeric
@ATTRIBUTE	 attr521	numeric
@ATTRIBUTE	 attr522	numeric
@ATTRIBUTE	 attr523	numeric
@ATTRIBUTE	 attr524	numeric
@ATTRIBUTE	 attr525	numeric
@ATTRIBUTE	 attr526	numeric
@ATTRIBUTE	 attr527	numeric
@ATTRIBUTE	 attr528	numeric
@ATTRIBUTE	 attr529	numeric
@ATTRIBUTE	 attr530	numeric
@ATTRIBUTE	 attr531	numeric
@ATTRIBUTE	 attr532	numeric
@ATTRIBUTE	 attr533	numeric
@ATTRIBUTE	 attr534	numeric
@ATTRIBUTE	 attr535	numeric
@ATTRIBUTE	 attr536	numeric
@ATTRIBUTE	 attr537	numeric
@ATTRIBUTE	 attr538	numeric
@ATTRIBUTE	 attr539	numeric
@ATTRIBUTE	 attr540	numeric
@ATTRIBUTE	 attr541	numeric
@ATTRIBUTE	 attr542	numeric
@ATTRIBUTE	 attr543	numeric
@ATTRIBUTE	 attr544	numeric
@ATTRIBUTE	 attr545	numeric
@ATTRIBUTE	 attr546	numeric
@ATTRIBUTE	 attr547	numeric
@ATTRIBUTE	 attr548	numeric
@ATTRIBUTE	 attr549	numeric
@ATTRIBUTE	 attr550	numeric
@ATTRIBUTE	 attr551	numeric
@ATTRIBUTE	 attr552	numeric
@ATTRIBUTE	 attr553	numeric
@ATTRIBUTE	 attr554	numeric
@ATTRIBUTE	 attr555	numeric
@ATTRIBUTE	 attr556	numeric
@ATTRIBUTE	 attr557	numeric
@ATTRIBUTE	 attr558	numeric
@ATTRIBUTE	 attr559	numeric
@ATTRIBUTE	 attr560	numeric
@ATTRIBUTE	 attr561	numeric
@ATTRIBUTE	 attr562	numeric
@ATTRIBUTE	 attr563	numeric
@ATTRIBUTE	 attr564	numeric
@ATTRIBUTE	 attr565	numeric
@ATTRIBUTE	 attr566	numeric
@ATTRIBUTE	 attr567	numeric
@ATTRIBUTE	 attr568	numeric
@ATTRIBUTE	 attr569	numeric
@ATTRIBUTE	 attr570	numeric
@ATTRIBUTE	 attr571	numeric
@ATTRIBUTE	 attr572	numeric
@ATTRIBUTE	 attr573	numeric
@ATTRIBUTE	 attr574	numeric
@ATTRIBUTE	 attr575	numeric
@ATTRIBUTE	 attr576	numeric
@ATTRIBUTE	 attr577	numeric
@ATTRIBUTE	 attr578	numeric
@ATTRIBUTE	 attr579	numeric
@ATTRIBUTE	 attr580	numeric
@ATTRIBUTE	 attr581	numeric
@ATTRIBUTE	 attr582	numeric
@ATTRIBUTE	 attr583	numeric
@ATTRIBUTE	 attr584	numeric
@ATTRIBUTE	 attr585	numeric
@ATTRIBUTE	 attr586	numeric
@ATTRIBUTE	 attr587	numeric
@ATTRIBUTE	 attr588	numeric
@ATTRIBUTE	 attr589	numeric
@ATTRIBUTE	 attr590	numeric
@ATTRIBUTE	 attr591	numeric
@ATTRIBUTE	 attr592	numeric
@ATTRIBUTE	 attr593	numeric
@ATTRIBUTE	 attr594	numeric
@ATTRIBUTE	 attr595	numeric
@ATTRIBUTE	 attr596	numeric
@ATTRIBUTE	 attr597	numeric
@ATTRIBUTE	 attr598	numeric
@ATTRIBUTE	 attr599	numeric
@ATTRIBUTE	 attr600	numeric
@ATTRIBUTE	 attr601	numeric
@ATTRIBUTE	 attr602	numeric
@ATTRIBUTE	 attr603	numeric
@ATTRIBUTE	 attr604	numeric
@ATTRIBUTE	 attr605	numeric
@ATTRIBUTE	 attr606	numeric
@ATTRIBUTE	 attr607	numeric
@ATTRIBUTE	 attr608	numeric
@ATTRIBUTE	 attr609	numeric
@ATTRIBUTE	 attr610	numeric
@ATTRIBUTE	 attr611	numeric
@ATTRIBUTE	 attr612	numeric
@ATTRIBUTE	 attr613	numeric
@ATTRIBUTE	 attr614	numeric
@ATTRIBUTE	 attr615	numeric
@ATTRIBUTE	 attr616	numeric
@ATTRIBUTE	 attr617	numeric
@ATTRIBUTE	 attr618	numeric
@ATTRIBUTE	 attr619	numeric
@ATTRIBUTE	 attr620	numeric
@ATTRIBUTE	 attr621	numeric
@ATTRIBUTE	 attr622	numeric
@ATTRIBUTE	 attr623	numeric
@ATTRIBUTE	 attr624	numeric
@ATTRIBUTE	 attr625	numeric
@ATTRIBUTE	 attr626	numeric
@ATTRIBUTE	 attr627	numeric
@ATTRIBUTE	 attr628	numeric
@ATTRIBUTE	 attr629	numeric
@ATTRIBUTE	 attr630	numeric
@ATTRIBUTE	 attr631	numeric
@ATTRIBUTE	 attr632	numeric
@ATTRIBUTE	 attr633	numeric
@ATTRIBUTE	 attr634	numeric
@ATTRIBUTE	 attr635	numeric
@ATTRIBUTE	 attr636	numeric
@ATTRIBUTE	 attr637	numeric
@ATTRIBUTE	 attr638	numeric
@ATTRIBUTE	 attr639	numeric
@ATTRIBUTE	 attr640	numeric
@ATTRIBUTE	 attr641	numeric
@ATTRIBUTE	 attr642	numeric
@ATTRIBUTE	 attr643	numeric
@ATTRIBUTE	 attr644	numeric
@ATTRIBUTE	 attr645	numeric
@ATTRIBUTE	 attr646	numeric
@ATTRIBUTE	 attr647	numeric
@ATTRIBUTE	 attr648	numeric
@ATTRIBUTE	 attr649	numeric
@ATTRIBUTE	 attr650	numeric
@ATTRIBUTE	 attr651	numeric
@ATTRIBUTE	 attr652	numeric
@ATTRIBUTE	 attr653	numeric
@ATTRIBUTE	 attr654	numeric
@ATTRIBUTE	 attr655	numeric
@ATTRIBUTE	 attr656	numeric
@ATTRIBUTE	 attr657	numeric
@ATTRIBUTE	 attr658	numeric
@ATTRIBUTE	 attr659	numeric
@ATTRIBUTE	 attr660	numeric
@ATTRIBUTE	 attr661	numeric
@ATTRIBUTE	 attr662	numeric
@ATTRIBUTE	 attr663	numeric
@ATTRIBUTE	 attr664	numeric
@ATTRIBUTE	 attr665	numeric
@ATTRIBUTE	 attr666	numeric
@ATTRIBUTE	 attr667	numeric
@ATTRIBUTE	 attr668	numeric
@ATTRIBUTE	 attr669	numeric
@ATTRIBUTE	 attr670	numeric
@ATTRIBUTE	 attr671	numeric
@ATTRIBUTE	 attr672	numeric
@ATTRIBUTE	 attr673	numeric
@ATTRIBUTE	 attr674	numeric
@ATTRIBUTE	 attr675	numeric
@ATTRIBUTE	 attr676	numeric
@ATTRIBUTE	 attr677	numeric
@ATTRIBUTE	 attr678	numeric
@ATTRIBUTE	 attr679	numeric
@ATTRIBUTE	 attr680	numeric
@ATTRIBUTE	 attr681	numeric
@ATTRIBUTE	 attr682	numeric
@ATTRIBUTE	 attr683	numeric
@ATTRIBUTE	 attr684	numeric
@ATTRIBUTE	 attr685	numeric
@ATTRIBUTE	 attr686	numeric
@ATTRIBUTE	 attr687	numeric
@ATTRIBUTE	 attr688	numeric
@ATTRIBUTE	 attr689	numeric
@ATTRIBUTE	 attr690	numeric
@ATTRIBUTE	 attr691	numeric
@ATTRIBUTE	 attr692	numeric
@ATTRIBUTE	 attr693	numeric
@ATTRIBUTE	 attr694	numeric
@ATTRIBUTE	 attr695	numeric
@ATTRIBUTE	 attr696	numeric
@ATTRIBUTE	 attr697	numeric
